----------
ROC  0:
----------
Pix  2 50
Pix  2 51
Pix  2 52
Pix  2 54
Pix  2 55
Pix  2 56
Pix  2 57
Pix  2 59
Pix  2 61
Pix  2 62
Pix  2 63
Pix  2 65
Pix  2 67
Pix  2 68
Pix  2 69
Pix  2 70
Pix  2 71
Pix  2 72
Pix  2 74
Pix  2 75
Pix  2 76
Pix  2 77
Pix  2 78
Pix  2 79
Pix  3  0
Pix  3  1
Pix  3  2
Pix  3  3
Pix  3  4
Pix  3  5
Pix  3  6
Pix  3  9
Pix  3 10
Pix  3 11
Pix  3 12
Pix  3 13
Pix  3 14
Pix  3 15
Pix  3 16
Pix  3 17
Pix  3 18
Pix  3 19
Pix  3 20
Pix  3 21
Pix  3 22
Pix  3 24
Pix  3 25
Pix  3 26
Pix  3 28
Pix  3 29
Pix  3 32
Pix  3 33
Pix  3 35
Pix  3 36
Pix  3 37
Pix  3 38
Pix  3 40
Pix  3 41
Pix  3 42
Pix  3 46
Pix  3 47
Pix  3 48
Pix  3 49
Pix  3 52
Pix  3 54
Pix  3 55
Pix  3 57
Pix  3 58
Pix  3 59
Pix  3 60
Pix  3 61
Pix  3 62
Pix  3 63
Pix  3 65
Pix  3 67
Pix  3 68
Pix  3 70
Pix  3 71
Pix  3 72
Pix  3 73
Pix  3 74
Pix  3 75
Pix  3 76
Pix  3 77
Pix  3 78
Pix  3 79
Pix  4  0
Pix  4  1
Pix  4  2
Pix  4  3
Pix  4  4
Pix  4  5
Pix  4  6
Pix  4  7
Pix  4  8
Pix  4  9
Pix  4 10
Pix  4 11
Pix  4 12
Pix  4 14
Pix  4 15
Pix  4 16
Pix  4 17
Pix  4 19
Pix  4 20
Pix  4 22
Pix  4 23
Pix  4 25
Pix  4 27
Pix  4 29
Pix  4 30
Pix  4 31
Pix  4 33
Pix  4 35
Pix  4 36
Pix  4 37
Pix  4 39
Pix  4 40
Pix  4 42
Pix  4 44
Pix  4 45
Pix  4 46
Pix  4 47
Pix  4 48
Pix  4 49
Pix  4 51
Pix  4 53
Pix  4 54
Pix  4 55
Pix  4 59
Pix  4 60
Pix  4 62
Pix  4 63
Pix  4 64
Pix  4 65
Pix  4 66
Pix  4 67
Pix  4 69
Pix  4 70
Pix  4 71
Pix  4 74
Pix  4 78
Pix  5  0
Pix  5  1
Pix  5  2
Pix  5  3
Pix  5  4
Pix  5  5
Pix  5  6
Pix  5  7
Pix  5  8
Pix  5  9
Pix  5 11
Pix  5 12
Pix  5 13
Pix  5 14
Pix  5 16
Pix  5 17
Pix  5 18
Pix  5 19
Pix  5 20
Pix  5 21
Pix  5 22
Pix  5 23
Pix  5 24
Pix  5 25
Pix  5 28
Pix  5 30
Pix  5 31
Pix  5 32
Pix  5 35
Pix  5 37
Pix  5 39
Pix  5 41
Pix  5 44
Pix  5 46
Pix  5 47
Pix  5 48
Pix  5 49
Pix  5 50
Pix  5 51
Pix  5 53
Pix  5 54
Pix  5 55
Pix  5 57
Pix  5 58
Pix  5 59
Pix  5 60
Pix  5 61
Pix  5 62
Pix  5 64
Pix  5 65
Pix  5 66
Pix  5 67
Pix  5 68
Pix  5 70
Pix  5 71
Pix  5 72
Pix  5 73
Pix  5 74
Pix  5 75
Pix  5 76
Pix  5 77
Pix  5 78
Pix  5 79
Pix  6  0
Pix  6  1
Pix  6  2
Pix  6  3
Pix  6  4
Pix  6  5
Pix  6  6
Pix  6  7
Pix  6  8
Pix  6  9
Pix  6 11
Pix  6 12
Pix  6 13
Pix  6 14
Pix  6 15
Pix  6 17
Pix  6 18
Pix  6 19
Pix  6 21
Pix  6 23
Pix  6 24
Pix  6 25
Pix  6 28
Pix  6 29
Pix  6 30
Pix  6 31
Pix  6 32
Pix  6 33
Pix  6 36
Pix  6 37
Pix  6 38
Pix  6 39
Pix  6 41
Pix  6 43
Pix  6 45
Pix  6 47
Pix  6 49
Pix  6 51
Pix  6 52
Pix  6 53
Pix  6 55
Pix  6 56
Pix  6 57
Pix  6 58
Pix  6 59
Pix  6 60
Pix  6 61
Pix  6 62
Pix  6 63
Pix  6 64
Pix  6 65
Pix  6 66
Pix  6 67
Pix  6 69
Pix  6 70
Pix  6 71
Pix  6 72
Pix  6 73
Pix  6 74
Pix  6 75
Pix  6 76
Pix  6 78
Pix  6 79
Pix  7  0
Pix  7  1
Pix  7  2
Pix  7  3
Pix  7  4
Pix  7  5
Pix  7  6
Pix  7  7
Pix  7  8
Pix  7  9
Pix  7 10
Pix  7 11
Pix  7 12
Pix  7 13
Pix  7 14
Pix  7 15
Pix  7 16
Pix  7 17
Pix  7 18
Pix  7 20
Pix  7 22
Pix  7 23
Pix  7 25
Pix  7 26
Pix  7 28
Pix  7 30
Pix  7 31
Pix  7 32
Pix  7 33
Pix  7 35
Pix  7 36
Pix  7 37
Pix  7 38
Pix  7 39
Pix  7 41
Pix  7 43
Pix  7 46
Pix  7 48
Pix  7 49
Pix  7 50
Pix  7 51
Pix  7 52
Pix  7 54
Pix  7 55
Pix  7 56
Pix  7 57
Pix  7 58
Pix  7 59
Pix  7 60
Pix  7 61
Pix  7 62
Pix  7 63
Pix  7 64
Pix  7 65
Pix  7 66
Pix  7 67
Pix  7 68
Pix  7 70
Pix  7 71
Pix  7 72
Pix  7 73
Pix  7 74
Pix  7 75
Pix  7 76
Pix  7 77
Pix  7 78
Pix  7 79
Pix  8  0
Pix  8  1
Pix  8  2
Pix  8  3
Pix  8  4
Pix  8  5
Pix  8  6
Pix  8  7
Pix  8  8
Pix  8  9
Pix  8 10
Pix  8 11
Pix  8 12
Pix  8 13
Pix  8 15
Pix  8 16
Pix  8 17
Pix  8 18
Pix  8 19
Pix  8 21
Pix  8 23
Pix  8 24
Pix  8 25
Pix  8 27
Pix  8 31
Pix  8 32
Pix  8 33
Pix  8 34
Pix  8 35
Pix  8 38
Pix  8 39
Pix  8 40
Pix  8 41
Pix  8 43
Pix  8 45
Pix  8 49
Pix  8 51
Pix  8 53
Pix  8 54
Pix  8 55
Pix  8 56
Pix  8 57
Pix  8 58
Pix  8 59
Pix  8 60
Pix  8 61
Pix  8 62
Pix  8 63
Pix  8 64
Pix  8 65
Pix  8 66
Pix  8 68
Pix  8 69
Pix  8 70
Pix  8 73
Pix  8 75
Pix  8 76
Pix  8 77
Pix  8 78
Pix  8 79
Pix  9  0
Pix  9  1
Pix  9  2
Pix  9  3
Pix  9  4
Pix  9  5
Pix  9  6
Pix  9  7
Pix  9  8
Pix  9 10
Pix  9 11
Pix  9 12
Pix  9 13
Pix  9 14
Pix  9 16
Pix  9 17
Pix  9 18
Pix  9 19
Pix  9 20
Pix  9 22
Pix  9 23
Pix  9 24
Pix  9 25
Pix  9 26
Pix  9 27
Pix  9 28
Pix  9 29
Pix  9 30
Pix  9 31
Pix  9 33
Pix  9 34
Pix  9 35
Pix  9 37
Pix  9 38
Pix  9 40
Pix  9 42
Pix  9 43
Pix  9 44
Pix  9 46
Pix  9 47
Pix  9 50
Pix  9 51
Pix  9 53
Pix  9 54
Pix  9 55
Pix  9 56
Pix  9 57
Pix  9 58
Pix  9 59
Pix  9 60
Pix  9 61
Pix  9 62
Pix  9 63
Pix  9 64
Pix  9 65
Pix  9 66
Pix  9 67
Pix  9 68
Pix  9 69
Pix  9 70
Pix  9 71
Pix  9 72
Pix  9 73
Pix  9 74
Pix  9 76
Pix  9 77
Pix  9 79
Pix 10  0
Pix 10  1
Pix 10  2
Pix 10  3
Pix 10  4
Pix 10  6
Pix 10  7
Pix 10  8
Pix 10  9
Pix 10 10
Pix 10 11
Pix 10 12
Pix 10 13
Pix 10 14
Pix 10 15
Pix 10 16
Pix 10 17
Pix 10 18
Pix 10 19
Pix 10 20
Pix 10 22
Pix 10 23
Pix 10 24
Pix 10 25
Pix 10 26
Pix 10 27
Pix 10 28
Pix 10 31
Pix 10 32
Pix 10 33
Pix 10 35
Pix 10 36
Pix 10 39
Pix 10 43
Pix 10 49
Pix 10 50
Pix 10 51
Pix 10 52
Pix 10 53
Pix 10 54
Pix 10 55
Pix 10 56
Pix 10 57
Pix 10 58
Pix 10 59
Pix 10 60
Pix 10 61
Pix 10 62
Pix 10 63
Pix 10 64
Pix 10 66
Pix 10 67
Pix 10 68
Pix 10 69
Pix 10 70
Pix 10 71
Pix 10 72
Pix 10 73
Pix 10 74
Pix 10 75
Pix 10 76
Pix 10 77
Pix 10 78
Pix 10 79
Pix 11  0
Pix 11  1
Pix 11  2
Pix 11  3
Pix 11  4
Pix 11  5
Pix 11  6
Pix 11  7
Pix 11  8
Pix 11  9
Pix 11 10
Pix 11 11
Pix 11 12
Pix 11 13
Pix 11 14
Pix 11 15
Pix 11 16
Pix 11 17
Pix 11 19
Pix 11 21
Pix 11 22
Pix 11 23
Pix 11 24
Pix 11 27
Pix 11 28
Pix 11 29
Pix 11 30
Pix 11 33
Pix 11 34
Pix 11 35
Pix 11 37
Pix 11 39
Pix 11 40
Pix 11 41
Pix 11 42
Pix 11 43
Pix 11 44
Pix 11 45
Pix 11 47
Pix 11 48
Pix 11 49
Pix 11 50
Pix 11 51
Pix 11 52
Pix 11 56
Pix 11 57
Pix 11 58
Pix 11 59
Pix 11 60
Pix 11 61
Pix 11 62
Pix 11 63
Pix 11 64
Pix 11 65
Pix 11 66
Pix 11 67
Pix 11 68
Pix 11 69
Pix 11 70
Pix 11 71
Pix 11 72
Pix 11 73
Pix 11 74
Pix 11 76
Pix 11 77
Pix 11 78
Pix 11 79
Pix 12  0
Pix 12  1
Pix 12  2
Pix 12  3
Pix 12  5
Pix 12  6
Pix 12  7
Pix 12  8
Pix 12  9
Pix 12 11
Pix 12 12
Pix 12 13
Pix 12 15
Pix 12 16
Pix 12 18
Pix 12 19
Pix 12 20
Pix 12 21
Pix 12 23
Pix 12 24
Pix 12 26
Pix 12 27
Pix 12 28
Pix 12 30
Pix 12 32
Pix 12 34
Pix 12 35
Pix 12 37
Pix 12 38
Pix 12 39
Pix 12 40
Pix 12 41
Pix 12 43
Pix 12 45
Pix 12 46
Pix 12 47
Pix 12 49
Pix 12 50
Pix 12 51
Pix 12 54
Pix 12 55
Pix 12 57
Pix 12 58
Pix 12 59
Pix 12 60
Pix 12 61
Pix 12 62
Pix 12 63
Pix 12 64
Pix 12 65
Pix 12 66
Pix 12 67
Pix 12 68
Pix 12 69
Pix 12 71
Pix 12 72
Pix 12 73
Pix 12 74
Pix 12 75
Pix 12 76
Pix 12 77
Pix 12 78
Pix 12 79
Pix 13  0
Pix 13  1
Pix 13  2
Pix 13  3
Pix 13  5
Pix 13  6
Pix 13  7
Pix 13  8
Pix 13  9
Pix 13 10
Pix 13 11
Pix 13 12
Pix 13 13
Pix 13 15
Pix 13 16
Pix 13 18
Pix 13 20
Pix 13 21
Pix 13 22
Pix 13 23
Pix 13 24
Pix 13 25
Pix 13 26
Pix 13 27
Pix 13 28
Pix 13 29
Pix 13 30
Pix 13 31
Pix 13 34
Pix 13 35
Pix 13 36
Pix 13 38
Pix 13 39
Pix 13 40
Pix 13 42
Pix 13 43
Pix 13 44
Pix 13 46
Pix 13 48
Pix 13 50
Pix 13 52
Pix 13 54
Pix 13 56
Pix 13 57
Pix 13 59
Pix 13 61
Pix 13 62
Pix 13 64
Pix 13 65
Pix 13 67
Pix 13 68
Pix 13 69
Pix 13 70
Pix 13 72
Pix 13 73
Pix 13 74
Pix 13 75
Pix 13 76
Pix 13 78
Pix 13 79
Pix 14  0
Pix 14  1
Pix 14  2
Pix 14  3
Pix 14  4
Pix 14  5
Pix 14  6
Pix 14  7
Pix 14  8
Pix 14  9
Pix 14 10
Pix 14 11
Pix 14 12
Pix 14 13
Pix 14 14
Pix 14 16
Pix 14 17
Pix 14 18
Pix 14 20
Pix 14 21
Pix 14 22
Pix 14 23
Pix 14 25
Pix 14 26
Pix 14 30
Pix 14 31
Pix 14 32
Pix 14 35
Pix 14 37
Pix 14 39
Pix 14 43
Pix 14 50
Pix 14 51
Pix 14 53
Pix 14 56
Pix 14 58
Pix 14 59
Pix 14 60
Pix 14 62
Pix 14 63
Pix 14 64
Pix 14 65
Pix 14 67
Pix 14 68
Pix 14 69
Pix 14 70
Pix 14 71
Pix 14 72
Pix 14 74
Pix 14 75
Pix 14 76
Pix 14 77
Pix 14 78
Pix 14 79
Pix 15  0
Pix 15  1
Pix 15  2
Pix 15  3
Pix 15  4
Pix 15  5
Pix 15  6
Pix 15  7
Pix 15  9
Pix 15 10
Pix 15 11
Pix 15 12
Pix 15 13
Pix 15 14
Pix 15 15
Pix 15 16
Pix 15 17
Pix 15 18
Pix 15 19
Pix 15 21
Pix 15 22
Pix 15 23
Pix 15 24
Pix 15 25
Pix 15 26
Pix 15 27
Pix 15 28
Pix 15 29
Pix 15 30
Pix 15 35
Pix 15 37
Pix 15 39
Pix 15 40
Pix 15 43
Pix 15 44
Pix 15 45
Pix 15 46
Pix 15 47
Pix 15 48
Pix 15 50
Pix 15 52
Pix 15 54
Pix 15 55
Pix 15 56
Pix 15 59
Pix 15 60
Pix 15 61
Pix 15 63
Pix 15 65
Pix 15 66
Pix 15 68
Pix 15 69
Pix 15 70
Pix 15 71
Pix 15 72
Pix 15 73
Pix 15 74
Pix 15 75
Pix 15 76
Pix 15 77
Pix 15 78
Pix 15 79
Pix 16  0
Pix 16  1
Pix 16  2
Pix 16  3
Pix 16  4
Pix 16  5
Pix 16  6
Pix 16  7
Pix 16  8
Pix 16  9
Pix 16 10
Pix 16 11
Pix 16 12
Pix 16 13
Pix 16 15
Pix 16 16
Pix 16 17
Pix 16 19
Pix 16 21
Pix 16 23
Pix 16 24
Pix 16 25
Pix 16 27
Pix 16 28
Pix 16 29
Pix 16 31
Pix 16 32
Pix 16 36
Pix 16 39
Pix 16 40
Pix 16 41
Pix 16 42
Pix 16 45
Pix 16 46
Pix 16 47
Pix 16 48
Pix 16 49
Pix 16 51
Pix 16 55
Pix 16 57
Pix 16 59
Pix 16 60
Pix 16 62
Pix 16 65
Pix 16 66
Pix 16 67
Pix 16 69
Pix 16 70
Pix 16 71
Pix 16 72
Pix 16 73
Pix 16 74
Pix 16 75
Pix 16 76
Pix 16 77
Pix 16 78
Pix 16 79
Pix 17  0
Pix 17  1
Pix 17  2
Pix 17  3
Pix 17  4
Pix 17  5
Pix 17  6
Pix 17  7
Pix 17  8
Pix 17  9
Pix 17 10
Pix 17 11
Pix 17 13
Pix 17 14
Pix 17 15
Pix 17 16
Pix 17 18
Pix 17 19
Pix 17 20
Pix 17 21
Pix 17 22
Pix 17 23
Pix 17 24
Pix 17 25
Pix 17 26
Pix 17 30
Pix 17 31
Pix 17 34
Pix 17 36
Pix 17 37
Pix 17 40
Pix 17 41
Pix 17 43
Pix 17 45
Pix 17 46
Pix 17 47
Pix 17 48
Pix 17 50
Pix 17 53
Pix 17 55
Pix 17 58
Pix 17 62
Pix 17 63
Pix 17 64
Pix 17 65
Pix 17 66
Pix 17 68
Pix 17 69
Pix 17 70
Pix 17 71
Pix 17 72
Pix 17 74
Pix 17 75
Pix 17 77
Pix 17 78
Pix 17 79
Pix 18  0
Pix 18  1
Pix 18  2
Pix 18  3
Pix 18  4
Pix 18  5
Pix 18  6
Pix 18  7
Pix 18  8
Pix 18  9
Pix 18 10
Pix 18 11
Pix 18 12
Pix 18 13
Pix 18 14
Pix 18 16
Pix 18 18
Pix 18 19
Pix 18 20
Pix 18 21
Pix 18 22
Pix 18 23
Pix 18 24
Pix 18 25
Pix 18 26
Pix 18 27
Pix 18 29
Pix 18 30
Pix 18 31
Pix 18 32
Pix 18 34
Pix 18 37
Pix 18 39
Pix 18 40
Pix 18 41
Pix 18 44
Pix 18 45
Pix 18 47
Pix 18 48
Pix 18 50
Pix 18 51
Pix 18 53
Pix 18 55
Pix 18 60
Pix 18 61
Pix 18 62
Pix 18 63
Pix 18 64
Pix 18 67
Pix 18 69
Pix 18 73
Pix 18 75
Pix 18 76
Pix 18 78
Pix 19  0
Pix 19  1
Pix 19  2
Pix 19  3
Pix 19  4
Pix 19  5
Pix 19  6
Pix 19  7
Pix 19  8
Pix 19  9
Pix 19 10
Pix 19 11
Pix 19 12
Pix 19 13
Pix 19 14
Pix 19 16
Pix 19 17
Pix 19 18
Pix 19 19
Pix 19 20
Pix 19 21
Pix 19 22
Pix 19 23
Pix 19 25
Pix 19 27
Pix 19 28
Pix 19 31
Pix 19 32
Pix 19 34
Pix 19 35
Pix 19 36
Pix 19 37
Pix 19 38
Pix 19 41
Pix 19 42
Pix 19 43
Pix 19 45
Pix 19 47
Pix 19 49
Pix 19 51
Pix 19 53
Pix 19 56
Pix 19 58
Pix 19 60
Pix 19 61
Pix 19 65
Pix 19 66
Pix 19 67
Pix 19 68
Pix 19 70
Pix 19 71
Pix 19 72
Pix 19 73
Pix 19 78
Pix 19 79
Pix 20  0
Pix 20  1
Pix 20  2
Pix 20  3
Pix 20  4
Pix 20  5
Pix 20  7
Pix 20  8
Pix 20  9
Pix 20 10
Pix 20 12
Pix 20 13
Pix 20 14
Pix 20 15
Pix 20 16
Pix 20 17
Pix 20 20
Pix 20 21
Pix 20 22
Pix 20 23
Pix 20 25
Pix 20 26
Pix 20 27
Pix 20 32
Pix 20 35
Pix 20 36
Pix 20 40
Pix 20 42
Pix 20 43
Pix 20 47
Pix 20 48
Pix 20 49
Pix 20 52
Pix 20 55
Pix 20 56
Pix 20 57
Pix 20 60
Pix 20 62
Pix 20 64
Pix 20 65
Pix 20 66
Pix 20 67
Pix 20 69
Pix 20 70
Pix 20 71
Pix 20 72
Pix 20 73
Pix 20 74
Pix 20 77
Pix 20 78
Pix 20 79
Pix 21  0
Pix 21  1
Pix 21  2
Pix 21  3
Pix 21  4
Pix 21  5
Pix 21  6
Pix 21  7
Pix 21  8
Pix 21  9
Pix 21 10
Pix 21 11
Pix 21 12
Pix 21 13
Pix 21 14
Pix 21 15
Pix 21 16
Pix 21 17
Pix 21 18
Pix 21 19
Pix 21 20
Pix 21 21
Pix 21 22
Pix 21 24
Pix 21 25
Pix 21 26
Pix 21 30
Pix 21 31
Pix 21 34
Pix 21 39
Pix 21 40
Pix 21 41
Pix 21 42
Pix 21 43
Pix 21 45
Pix 21 46
Pix 21 47
Pix 21 48
Pix 21 49
Pix 21 51
Pix 21 52
Pix 21 55
Pix 21 60
Pix 21 61
Pix 21 62
Pix 21 63
Pix 21 64
Pix 21 65
Pix 21 66
Pix 21 68
Pix 21 69
Pix 21 70
Pix 21 71
Pix 21 73
Pix 21 74
Pix 21 75
Pix 21 76
Pix 21 77
Pix 21 78
Pix 21 79
Pix 22  0
Pix 22  1
Pix 22  2
Pix 22  3
Pix 22  4
Pix 22  5
Pix 22  6
Pix 22  7
Pix 22  8
Pix 22  9
Pix 22 10
Pix 22 11
Pix 22 12
Pix 22 13
Pix 22 14
Pix 22 15
Pix 22 17
Pix 22 18
Pix 22 20
Pix 22 21
Pix 22 24
Pix 22 25
Pix 22 26
Pix 22 27
Pix 22 28
Pix 22 29
Pix 22 30
Pix 22 32
Pix 22 35
Pix 22 40
Pix 22 43
Pix 22 44
Pix 22 45
Pix 22 47
Pix 22 48
Pix 22 50
Pix 22 51
Pix 22 54
Pix 22 55
Pix 22 56
Pix 22 57
Pix 22 59
Pix 22 61
Pix 22 63
Pix 22 66
Pix 22 67
Pix 22 68
Pix 22 69
Pix 22 70
Pix 22 71
Pix 22 72
Pix 22 73
Pix 22 74
Pix 22 75
Pix 22 76
Pix 22 77
Pix 22 78
Pix 22 79
Pix 23  0
Pix 23  1
Pix 23  2
Pix 23  3
Pix 23  4
Pix 23  5
Pix 23  6
Pix 23  7
Pix 23  8
Pix 23  9
Pix 23 10
Pix 23 11
Pix 23 12
Pix 23 13
Pix 23 14
Pix 23 15
Pix 23 16
Pix 23 19
Pix 23 20
Pix 23 21
Pix 23 22
Pix 23 24
Pix 23 25
Pix 23 27
Pix 23 28
Pix 23 34
Pix 23 35
Pix 23 36
Pix 23 37
Pix 23 41
Pix 23 43
Pix 23 44
Pix 23 45
Pix 23 46
Pix 23 48
Pix 23 53
Pix 23 57
Pix 23 58
Pix 23 59
Pix 23 60
Pix 23 62
Pix 23 63
Pix 23 64
Pix 23 65
Pix 23 66
Pix 23 67
Pix 23 68
Pix 23 69
Pix 23 70
Pix 23 72
Pix 23 73
Pix 23 74
Pix 23 75
Pix 23 76
Pix 23 78
Pix 23 79
Pix 24  0
Pix 24  1
Pix 24  2
Pix 24  3
Pix 24  4
Pix 24  5
Pix 24  6
Pix 24  7
Pix 24  9
Pix 24 10
Pix 24 11
Pix 24 12
Pix 24 13
Pix 24 14
Pix 24 15
Pix 24 17
Pix 24 18
Pix 24 19
Pix 24 20
Pix 24 21
Pix 24 23
Pix 24 26
Pix 24 27
Pix 24 28
Pix 24 29
Pix 24 31
Pix 24 35
Pix 24 38
Pix 24 43
Pix 24 45
Pix 24 53
Pix 24 55
Pix 24 57
Pix 24 61
Pix 24 62
Pix 24 63
Pix 24 65
Pix 24 66
Pix 24 67
Pix 24 68
Pix 24 69
Pix 24 71
Pix 24 73
Pix 24 74
Pix 24 75
Pix 24 76
Pix 24 77
Pix 24 78
Pix 25  0
Pix 25  1
Pix 25  2
Pix 25  3
Pix 25  4
Pix 25  5
Pix 25  6
Pix 25  7
Pix 25  8
Pix 25  9
Pix 25 10
Pix 25 11
Pix 25 13
Pix 25 14
Pix 25 15
Pix 25 18
Pix 25 27
Pix 25 28
Pix 25 30
Pix 25 35
Pix 25 36
Pix 25 37
Pix 25 40
Pix 25 42
Pix 25 43
Pix 25 47
Pix 25 48
Pix 25 49
Pix 25 50
Pix 25 53
Pix 25 56
Pix 25 59
Pix 25 61
Pix 25 64
Pix 25 65
Pix 25 66
Pix 25 67
Pix 25 70
Pix 25 71
Pix 25 73
Pix 25 74
Pix 25 76
Pix 25 77
Pix 25 78
Pix 25 79
Pix 26  0
Pix 26  1
Pix 26  2
Pix 26  3
Pix 26  4
Pix 26  5
Pix 26  6
Pix 26  7
Pix 26  8
Pix 26  9
Pix 26 10
Pix 26 11
Pix 26 12
Pix 26 14
Pix 26 15
Pix 26 16
Pix 26 18
Pix 26 28
Pix 26 30
Pix 26 38
Pix 26 39
Pix 26 42
Pix 26 45
Pix 26 46
Pix 26 52
Pix 26 54
Pix 26 57
Pix 26 62
Pix 26 66
Pix 26 69
Pix 26 70
Pix 26 71
Pix 26 73
Pix 26 75
Pix 26 76
Pix 26 77
Pix 26 78
Pix 26 79
Pix 27  0
Pix 27  1
Pix 27  2
Pix 27  3
Pix 27  4
Pix 27  5
Pix 27  6
Pix 27  7
Pix 27  8
Pix 27  9
Pix 27 10
Pix 27 11
Pix 27 12
Pix 27 14
Pix 27 15
Pix 27 16
Pix 27 18
Pix 27 20
Pix 27 22
Pix 27 23
Pix 27 26
Pix 27 27
Pix 27 28
Pix 27 29
Pix 27 31
Pix 27 32
Pix 27 33
Pix 27 35
Pix 27 39
Pix 27 41
Pix 27 42
Pix 27 47
Pix 27 48
Pix 27 51
Pix 27 52
Pix 27 55
Pix 27 57
Pix 27 64
Pix 27 65
Pix 27 66
Pix 27 75
Pix 27 76
Pix 27 78
Pix 27 79
Pix 28  0
Pix 28  1
Pix 28  2
Pix 28  3
Pix 28  5
Pix 28  6
Pix 28  7
Pix 28  8
Pix 28  9
Pix 28 10
Pix 28 13
Pix 28 16
Pix 28 17
Pix 28 18
Pix 28 19
Pix 28 22
Pix 28 24
Pix 28 31
Pix 28 35
Pix 28 45
Pix 28 52
Pix 28 58
Pix 28 60
Pix 28 64
Pix 28 66
Pix 28 67
Pix 28 69
Pix 28 70
Pix 28 71
Pix 28 73
Pix 28 74
Pix 28 75
Pix 28 76
Pix 28 77
Pix 29  0
Pix 29  1
Pix 29  2
Pix 29  3
Pix 29  4
Pix 29  5
Pix 29  6
Pix 29  7
Pix 29  8
Pix 29  9
Pix 29 12
Pix 29 15
Pix 29 16
Pix 29 18
Pix 29 19
Pix 29 20
Pix 29 21
Pix 29 23
Pix 29 27
Pix 29 36
Pix 29 37
Pix 29 41
Pix 29 43
Pix 29 45
Pix 29 48
Pix 29 49
Pix 29 50
Pix 29 54
Pix 29 55
Pix 29 56
Pix 29 57
Pix 29 58
Pix 29 59
Pix 29 60
Pix 29 62
Pix 29 63
Pix 29 65
Pix 29 66
Pix 29 69
Pix 29 70
Pix 29 73
Pix 29 74
Pix 29 75
Pix 29 79
Pix 30  0
Pix 30  1
Pix 30  2
Pix 30  3
Pix 30  4
Pix 30  5
Pix 30  6
Pix 30  7
Pix 30  8
Pix 30  9
Pix 30 10
Pix 30 11
Pix 30 12
Pix 30 14
Pix 30 15
Pix 30 16
Pix 30 17
Pix 30 18
